"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC P-42:2 or PC O-42:3",0.0054336,0.053016,-0.013198,0.018278,0.030758,-0.026452,0.046393,0.052273
"PC P-42:4 or PC O-42:5",-0.009441,0.08706,0.018379,-0.0321,0.001855,-0.093559,0.0023855,0.011173
"PC P-42:5 or PC O-42:6 Isomer A",0.049305,0.0075453,0.061629,0.025504,-0.04645,-0.08542,0.049428,0.062423
"PC P-44:4 or PC O-44:5",0.0075597,0.087736,0.018048,-0.039203,0.031002,-0.085064,0.0014439,0.027684
"PE 16:1_18:1",-0.045833,-0.061963,0.027796,0.041085,0.018116,-0.10589,0.11117,-0.019612
"PE 34:1",-0.033938,-0.07912,0.01942,0.057594,-0.045634,-0.069054,0.095606,-0.024868
"PE 34:2",-0.025565,-0.080689,0.046557,0.037169,0.013274,-0.078919,0.12879,-0.069561
"PE 36:1",-0.025728,-0.064964,0.022888,0.058149,-0.04986,-0.045637,0.1307,-0.073633
"PE 36:2",-0.026848,-0.064774,0.033115,0.022853,-0.02162,-0.075446,0.13808,-0.075418
"PE 36:3",0.0026417,-0.081791,0.04545,-0.041134,0.026795,-0.059841,0.1067,-0.065167
"PE 36:4",-0.027613,-0.058096,0.057861,-0.024582,0.044347,-0.13938,0.15148,-0.066411
"PE 38:4",0.0099163,-0.07351,0.031391,-0.022656,0.048539,-0.11704,0.13677,-0.01326
"PE 38:5",-0.0010871,-0.058357,0.058996,-0.043696,-0.014409,-0.12082,0.089032,-0.012795
"PE 38:6",0.019545,-0.073709,0.048875,-0.023709,0.061591,-0.13623,0.12612,0.0053086
"PE 38:6 Isomer B",0.034396,-0.054241,0.010541,-0.0060697,0.022889,-0.095378,0.031547,0.038189
"PE O-16:1_18:1",0.026687,-0.07829,0.055545,0.00037099,-0.0048953,-0.04066,0.13907,-0.040439
"PE O-16:1_18:2",0.028187,-0.067463,0.061732,0.018466,0.016379,-0.053462,0.10415,0.045133
"PE O-16:1_22:6",0.049427,-0.093165,0.060403,-0.040757,0.028282,-0.10963,0.059257,0.0075597
"PE O-18:1_16:0",0.0052922,-0.12386,-0.0070197,0.097486,0.045223,0.1169,-0.028615,-0.23996
"PE O-18:1_22:6",0.045238,-0.075681,0.0018123,-0.0023649,-0.0060602,-0.1102,0.017238,-0.018203
"PE O-38:6 Isomer A",0.0020094,-0.085974,0.045142,-0.032119,-0.03097,-0.043792,0.075335,-0.068785
"PE O-40:4",0.061986,-0.041669,0.054011,-0.00017075,-0.025737,-0.041606,0.019005,0.019853
"PE O-40:5 Isomer B",0.0030018,-0.081746,0.030708,-0.028491,0.020705,-0.11777,0.10248,-0.045309
"PE O-40:6 Isomer B",-0.032934,-0.12484,0.023877,0.070813,-0.016392,-0.094033,0.11655,-0.23059
"PE P-34:1 or PE O-34:2",-0.15415,0.060522,-0.026453,0.022542,0.065507,-0.10101,0.043612,0.0034107
"PE P-36:1 or PE O-36:2",-0.01449,-0.083949,0.041448,0.020936,-0.0084645,-0.06656,0.1343,-0.098087
"PE P-36:2 or PE O-36:3",0.0074414,-0.087489,0.059603,-0.0061983,0.043249,-0.076636,0.096448,-0.071967
"PE P-36:4 or PE O-36:5",-0.021027,-0.086478,0.073621,-0.042935,0.031125,-0.12836,0.11815,-0.072459
"PE P-38:4 or PE O-38:5",-0.042721,-0.013585,0.022309,0.046761,0.038202,-0.10308,0.086623,-0.010841
"PE P-38:5 or PE O-38:6",0.019018,-0.084381,0.10097,-0.052115,0.052719,-0.10124,0.080011,-0.043215
"PE P-40:4 or PE O-40:5 Isomer A",-0.0081882,-0.070638,0.064193,0.025087,-0.011248,-0.098355,0.13103,-0.077439
"PE-O 18:1_22:6",0.034054,-0.087768,0.059603,-0.0047518,0.036318,-0.10031,0.11165,-0.065138
"PEtOH 16:0_16:0",0.0019778,-0.13254,0.10919,-0.0082038,-0.016361,-0.050627,-0.12532,0.088302
"PEtOH 16:0_16:1",0.0027303,-0.12524,0.11049,0.020242,-0.051709,0.023401,-0.079437,0.093992
"PEtOH 16:0_18:1",-0.067531,-0.15627,0.16772,0.052848,-0.0054457,-0.037303,-0.22992,0.14309
"PEtOH 16:0_20:4",0.029907,-0.11979,0.086525,-0.0038355,0.0032578,-0.082562,-0.12243,0.13418
"PEtOH 16:1_16:1",-0.033556,-0.1284,0.10751,-0.028718,-0.061048,0.051119,0.020429,-0.053176
"PEtOH 16:1_18:1",-0.032836,-0.17389,0.16929,0.074194,-0.0030943,-0.050445,-0.21965,0.1285
"PEtOH 18:1_18:1",-0.040759,-0.13869,0.13808,0.06423,0.0088111,-0.023561,-0.19599,0.14819
"PEtOH 18:1_20:4",-0.025038,-0.14025,0.11047,0.06899,-0.032432,0.035761,-0.15735,0.11457
"PEtOH 36:1",-0.037747,-0.11533,0.14119,0.096714,-0.021646,-0.048261,-0.16591,0.11379
"PFAP-FT_diPAP",0.048984,-0.071842,0.077967,-0.20637,0.25643,-0.010559,0.059102,0.1646
"PGE2",0.017594,-0.070013,0.044004,0.048682,-0.090132,0.070206,-0.066697,0.063768
"Phosphatidylethanolamine alkenyl 16:0-20:4",-0.024965,-0.083931,0.075081,-0.05568,0.087221,-0.14011,0.08447,-0.12126
"Phosphatidylethanolamine alkenyl 18:0-18:2",-0.0084021,-0.065334,0.049213,-0.0069928,-0.016246,-0.081374,0.11879,-0.028858
"PI 16:0_16:0",-0.053476,0.076016,-0.053104,0.012221,0.042297,0.037093,-0.024097,-0.023512
"PI 18:0_20:4",-0.0083363,0.073002,-0.02715,-0.066472,0.076969,-0.10706,0.031922,-0.031405
"PI 32:1",-0.024599,0.053602,-0.058455,0.049976,-0.028279,0.0046275,-0.0010943,0.038272
"PI 34:1 Isomer A",-0.049463,0.065673,-0.060957,-0.014342,0.021863,0.0031551,0.012172,0.01066
"PI 34:2",-0.0046281,0.048344,-0.04079,-0.050263,0.080517,-0.027537,0.017059,0.034319
"PI 34:2 Isomer B",0.0038818,0.047064,-0.042363,-0.039841,0.058826,-0.05684,0.035673,0.043941
"PI 36:1 Isomer A",-0.014848,0.067231,-0.041823,0.03736,0.017755,-0.0053607,-0.039508,0.026519
"PI 36:4",0.00082972,0.082518,0.020828,-0.071806,0.035518,-0.070733,0.050922,-0.059234
"PI 38:3",0.017079,0.057332,-0.026252,-0.017439,0.039549,0.017287,0.028525,0.0068772
"PI 38:4",-0.03336,0.1107,-0.016692,-0.094081,0.066013,-0.057011,0.045656,-0.076288
"PMeOH 16:0_18:1",0.023466,-0.058092,-0.021442,0.24394,-0.15466,0.089201,-0.003831,-0.091854
"PS 16:0_22:4",-0.058227,-0.028258,0.024993,-0.085255,0.090352,-0.07074,0.044597,-0.072958
"PS 18:0_22:6",0.015672,-0.031,0.061974,-0.065053,0.078506,-0.067136,0.010915,-0.036765
"PS 36:1",-0.029652,-0.048969,0.0049379,-0.014127,-0.027202,-0.0069115,0.035517,-0.039688
"PS 36:2",-0.010902,-0.019646,0.065862,-0.04493,0.03127,0.011897,0.021561,-0.038854
"PS 38:3",-0.031445,-0.037778,0.038217,-0.0075648,0.072296,-0.0036789,0.040969,-0.036798
"PS 40:4",0.025688,-0.054256,0.053595,-0.054808,0.046945,-0.058677,0.061279,-0.056237
"SHexCer 34:1;3O",0.014228,0.013268,0.057638,-0.03615,-0.0113,0.036043,-0.030392,-0.00019684
"SHexCer d34:1",-0.0065111,0.028058,0.041344,-0.035373,-0.014221,-0.043704,-0.06299,0.004622
"SM 12:1;2O/32:8",-0.021517,0.044414,-0.030379,-0.027498,-0.029955,0.0093945,0.021251,-0.07228
"SM 16:1;2O/16:0",0.0036106,-0.0063552,0.052057,-0.016716,-0.040251,-0.014436,-0.0049712,-0.014047
"SM 18:0;2O/21:0",-0.071635,0.069982,-0.023823,0.01504,-0.034216,0.0043746,-0.0032167,0.0081057
"SM 20:0;2O/22:3",0.00056726,0.0029009,0.033115,0.022783,-0.0067867,0.013091,0.026855,0.056691
"SM 20:3;2O/24:0",-0.099178,0.022276,0.009502,0.01624,-0.0029218,-0.00062292,0.024749,0.0078102
"SM 22:1;2O/12:0",-0.003679,0.019046,0.028765,-0.019353,-0.048183,0.010985,-0.011771,0.042365
"SM 24:1",-0.12561,0.062646,-0.010967,0.03824,-0.0072936,-0.014287,0.011761,0.015977
"SM 25:2;2O/15:1",-0.070414,0.053407,-0.012975,0.0035687,0.033505,-0.039649,0.011897,0.018019
"SM 26:0;2O/18:1",-0.14963,0.08878,-0.055968,0.012067,0.050603,-0.058895,-0.0083693,0.055006
"SM 30:2;2O (FA 14:0)",-0.014343,0.025369,-0.033434,0.046329,-0.014278,-0.052443,0.035958,0.064673
"SM 32:0;3O",-0.031474,0.044645,0.019245,0.032273,-0.036194,0.019494,-0.06976,0.017607
"SM 34:0;3O",-0.080347,0.040946,0.0467,-0.024575,-0.017595,0.052235,-0.0021755,0.011215
"SM 34:2;3O",-0.01031,0.049677,0.0049523,0.0086015,-0.11544,0.050254,-0.056468,-0.0030627
"SM 35:1;2O",-0.011132,0.017561,0.016932,-0.014812,0.01811,-0.038572,-0.0057509,-0.075974
"SM 38:4;3O",-0.0081075,0.055374,0.05785,-0.10517,0.036174,-0.019128,0.067136,-0.080744
"SM 42:0;3O",0.0053165,-0.019788,0.014064,0.050449,-0.10032,0.056995,-0.0071406,0.017418
"SM 42:1;3O",-0.053564,0.042023,-0.0035491,0.03438,-0.079212,0.047984,0.00032027,0.00734
"SM 42:2;3O",-0.0072667,-0.011844,0.028247,0.041576,-0.13027,0.02286,0.011897,-0.018979
"SM 42:5;3O",-0.019095,0.070207,0.020199,-0.047693,0.029386,-0.037107,0.055397,-0.018429
"SM 42:7;3O",-0.02028,0.034651,-0.082815,0.16531,-0.12042,0.16397,0.09728,-0.013406
"SM 44:1;2O",-0.0051489,-0.033921,0.032189,0.027704,-0.089276,0.037743,0.040246,0.041743
"SM 46:5;3O",0.0094321,0.082103,0.048933,-0.029274,0.020403,-0.059591,0.031235,0.0034591
"SM d30:1",-0.029465,0.04235,0.032102,0.033802,-0.045138,0.087913,-0.020497,-0.11986
"SM d31:1",-0.011208,0.042773,0.016046,0.0048689,-0.044525,0.036479,-0.036457,-0.035365
"SM d32:1",-0.067578,0.057869,0.0093725,0.038078,0.0038494,0.014157,-0.0048972,-0.02578
"SM d32:2",-0.014956,0.045917,0.00019034,0.0417,-0.053942,0.09964,0.0017587,-0.095244
"SM d33:1",-0.11966,0.058349,-0.0048704,0.016275,0.0020511,-0.010047,0.014109,-0.00021709
"SM d34:0",-0.10719,0.056121,-0.0039697,0.016935,0.001699,0.0043178,-0.018061,0.0058303
"SM d34:1",-0.08503,0.060564,-0.013362,0.0043015,0.017075,-0.022817,-0.0015518,0.042526
"SM d34:2",-0.095632,0.083586,-0.023889,0.020857,-0.0095449,0.027412,0.015187,-0.019615
"SM d35:1",-0.090276,0.039583,-0.00624,0.007931,-0.009043,-0.016013,0.023874,-0.015266
"SM d35:2",-0.11437,0.066128,-0.023008,0.020032,0.0030911,-0.022464,0.019862,0.0039346
"SM d36:0 Isomer A",-0.067124,0.025247,-0.019189,0.015979,-0.017397,-0.01343,0.032509,-0.020373
"SM d36:0 Isomer B",0.051213,-0.053614,0.00016712,-0.0099269,-0.050012,0.052678,0.0065124,-0.054561
"SM d36:1",-0.1007,0.054171,-0.031247,0.018495,0.0092067,-0.030866,0.016379,0.0042667
"SM d36:2",-0.096724,0.057061,-0.036487,0.024388,-0.00087749,-0.020725,0.033906,-0.023179
"SM d37:1 Isomer B",-0.07771,0.058699,-0.016576,0.010509,-0.030667,-0.025106,0.014681,-0.01619
"SM d38:0 Isomer A",-0.056036,0.051096,-0.00075602,0.034711,-0.053541,0.035768,0.016526,-0.040471
"SM d38:0 Isomer B",-0.033101,0.010957,-0.0086122,0.035555,-0.060515,0.057692,-0.057051,-0.021238
"SM d38:1",-0.096298,0.071525,-0.021451,0.029331,-0.016844,0.010187,0.00019863,-0.015451
"SM d38:2",-0.075043,0.055618,-0.012612,0.021568,-0.011198,-0.027094,0.034186,0.0090371
"SM d38:3",-0.044218,0.016174,-0.041665,0.0039466,-0.022184,-0.042286,0.024459,0.029412
"SM d39:1",-0.08817,0.083717,-0.025558,0.026595,-0.018442,0.005715,-0.0073599,-0.014431
"SM d39:2 Isomer B",-0.027352,0.044011,-0.0054529,0.0071197,-0.047469,-0.015169,0.01008,-0.022748
"SM d40:0 Isomer A",-0.1126,0.057683,-0.016441,0.03319,-0.017966,0.013569,0.00094431,0.00054535
"SM d40:0 Isomer B",-0.095206,0.044378,-0.031638,0.044521,-0.022853,0.018541,-0.027803,-0.0073232
"SM d40:1",-0.11177,0.057121,-0.015229,0.032169,-0.018797,0.015885,0.0029743,-0.0055153
"SM d40:1 Isomer B",-0.090512,0.052992,-0.028732,0.017199,0.0058177,-0.019226,-0.0091457,0.024993
"SM d40:2 Isomer B",-0.092215,0.079381,-0.015198,0.02639,-0.034103,0.020178,0.012646,-0.012022
"SM d40:4",-0.01144,0.026702,0.013981,0.03553,-0.035535,0.0038661,-0.0059225,0.012703
"SM d41:0",-0.087802,0.059964,-0.020474,0.026657,-0.020361,0.0085887,-0.0065697,0.011964
"SM d41:1",-0.083045,0.059783,-0.016172,0.022276,-0.027165,0.017414,-0.00017893,0.0078945
"SM d41:2 Isomer A",-0.036733,0.047881,-0.0081142,0.023122,-0.029276,-0.011227,-0.0078091,0.051393
"SM d41:2 Isomer B",-0.084008,0.073411,-0.020525,0.026195,-0.040649,0.0070127,0.011577,-0.0036574
"SM d42:0",-0.10986,0.034455,0.0032365,0.0298,-0.031701,0.02113,0.016622,-0.0034248
"SM d42:1",-0.073824,0.013069,0.0078961,0.024083,-0.020912,0.0018407,0.0082859,0.027116
"SM d42:2 Isomer B",-0.094293,0.057215,-0.019188,0.022485,0.0064319,-0.037611,-0.0029744,0.045984
"SM d42:3",-0.10978,0.063529,-0.013003,0.0087611,-0.00085527,-0.0049045,0.022031,0.0057568
"SM d43:1",-0.028686,-0.051802,0.033932,0.046799,-0.034413,0.047772,-0.0078148,-0.016784
"SM d43:1 Isomer B",-0.070149,0.004094,0.0070655,0.030142,-0.059813,0.032762,0.023273,-0.013467
"SM d44:1",-0.087554,0.023922,-0.0024518,0.040531,-0.051421,0.030843,0.009539,0.022796
"SM d44:2",-0.035464,0.007351,-0.011,0.016538,-0.025989,-0.066429,-0.032499,0.058115
"SM d44:2 isomer A",-0.091116,0.019618,0.013866,0.033719,-0.048769,0.022586,0.012965,-0.0042955
"SM d44:3",-0.0051695,-0.024322,0.052955,0.0044557,0.011254,-0.0051094,0.011527,0.086512
"SPB 25:0;2O",0.055447,-0.058269,0.084124,0.035596,0.13547,-0.0023376,-0.14203,-0.19049
"SPB 26:0;2O",0.072864,-0.036662,0.038323,0.006889,0.00074384,-0.034832,-0.00070735,0.031578
"TG 10:0_12:0_18:2",-0.071133,0.081955,-0.049652,0.039025,0.026031,-0.025976,-0.016943,0.069739
"TG 14:0_16:0_17:1",0.074679,-0.0568,-0.024712,0.0054156,0.041526,-0.028311,-0.017583,0.01262
"TG 16:0_18:1_20:0",0.0062215,0.041686,-0.12939,0.15134,-0.063974,-0.021946,-0.012078,-0.017813
"TG 22:0",0.077038,-0.057161,-0.010067,-0.070174,0.061785,-0.0055846,-0.033363,0.040072
"TG 28:0",0.078718,-0.033833,0.033525,0.0061517,0.0093039,-0.00079117,-0.012364,0.029134
"TG 34:0",0.082667,-0.05734,-0.018475,-0.089124,0.098747,-0.017842,0.011635,0.026698
"TG 36:0",0.06478,-0.081196,-0.032968,-0.068012,0.069496,0.022268,-0.027831,0.02817
"TG 38:0",0.056509,-0.056306,-0.048915,-0.067388,0.074993,0.029343,-0.029291,0.023545
"TG 40:0",0.064356,-0.060709,-0.072923,-0.043495,0.048811,0.035931,-0.026037,-0.021275
"TG 40:1",0.001334,0.0018463,-0.0092871,0.059454,-0.043441,-0.016901,-0.049156,0.10331
"TG 42:0",0.054944,-0.032053,-0.070202,0.048618,-0.023461,0.024215,-0.044111,-0.045951
"TG 42:1",0.04196,-0.045484,-0.078414,0.010785,0.064522,0.039211,-0.031291,-0.034031
"TG 42:2",0.039655,0.00042029,-0.038888,0.035571,0.051514,-0.0062642,-0.12582,-0.054527
"TG 43:0",0.085482,-0.070046,0.0058874,-0.011612,0.018082,-0.016763,-0.021582,-0.00080204
"TG 44:0",0.052166,-0.012022,-0.1075,0.031113,0.028131,0.035895,-0.053634,-0.068073
"TG 44:1",0.017905,0.0043371,-0.077946,0.12516,-0.054384,-0.015357,-0.057359,-0.041159
"TG 44:2",0.07945,-0.028691,-0.011973,0.016734,-0.023353,0.006494,0.0041868,-0.048935
"TG 45:0",0.080863,-0.03645,-0.02521,0.0011025,0.023307,-0.01453,-0.017537,0.019517
"TG 45:1",0.070234,-0.050681,-0.02032,0.032176,-0.033809,-0.041651,-0.032528,0.016211
"TG 46:0",0.046697,-0.041453,-0.11959,0.041008,0.063251,0.066972,-0.04461,-0.025206
"TG 46:1",0.029984,-0.016323,-0.14321,0.061706,0.045741,0.031472,-0.032098,-0.082974
"TG 46:2",0.078115,-0.059867,-0.039114,0.045411,0.041952,-0.015404,-0.030886,-0.030909
"TG 47:0|TG 14:0_16:0_17:0",0.077411,-0.055982,-0.036937,0.011329,0.029546,0.015476,-0.017625,0.0096994
"TG 47:2",0.075612,-0.070768,0.025829,-0.027267,0.024245,-0.047709,0.018328,0.040868
"TG 47:3 Isomer B",0.079767,-0.035202,0.052218,-0.030649,0.037443,-0.061532,-0.0071611,0.040046
"TG 48:0",0.0096851,-0.01854,-0.16313,0.068011,0.047932,0.027858,-0.02105,-0.013383
"TG 48:1",0.0066729,-0.0038801,-0.165,0.10517,0.048641,0.018814,-0.051458,-0.0042589
"TG 48:2",0.042403,-0.010391,-0.13768,0.086385,0.021387,0.034701,-0.041445,-0.047988
"TG 48:3",0.036711,-0.0095246,-0.11234,0.056216,0.033009,0.00030725,-0.0564,-0.05058
"TG 49:0",0.064944,-0.041171,-0.086235,0.027718,0.030942,0.045494,-0.017751,-0.028805
"TG 49:1",0.044992,-0.015317,-0.11607,0.067753,0.0090361,0.0056414,-0.013978,0.028325
"TG 49:2",0.059021,-0.017194,-0.083835,0.033306,0.01145,-0.031079,-0.012401,0.027806
"TG 49:3",0.077711,-0.043751,-0.017859,-0.015175,0.0096605,-0.043254,0.020256,0.030711
"TG 50:0",0.013133,-0.0082367,-0.16087,0.089319,0.0073347,0.048622,0.013367,-0.035407
"TG 50:1",-0.02916,0.023638,-0.1803,0.12293,0.016261,-0.045577,-0.00010887,0.026101
"TG 50:2",-0.014303,0.034922,-0.16206,0.12169,0.024362,-0.028807,-0.023089,0.031696
"TG 50:3 Isomer A",0.0038138,0.043453,-0.15851,0.093741,0.027279,-0.015981,-0.0096302,0.0032893
"TG 50:4",0.0037302,0.04286,-0.13711,0.04772,0.062974,-0.032836,-0.023538,0.023394
"TG 51:0",0.064307,-0.053587,-0.060606,0.035036,0.0077472,0.035563,0.0092773,-0.032373
"TG 51:1 Isomer B",0.036264,-0.00015217,-0.13509,0.099453,-0.0042429,0.027054,0.0021911,-0.034754
"TG 51:2 Isomer A",0.021281,0.018201,-0.13882,0.10933,-0.015038,-0.013299,-0.023678,0.022051
"TG 51:3",0.016727,0.037325,-0.12888,0.074146,0.020088,-0.033752,0.0023051,0.030783
"TG 51:4",0.055982,0.022779,-0.082163,0.021901,0.016461,-0.016996,-0.0077817,0.013684
"TG 52:0",0.032278,-0.040722,-0.11537,0.044498,-0.020177,0.04265,0.019688,-0.025506
"TG 52:1",-0.013071,0.019104,-0.16437,0.14153,-0.031956,-0.0031017,0.0021147,-0.019258
"TG 52:2",-0.035171,0.067163,-0.14659,0.13627,-0.013634,-0.061985,-0.0044839,0.057783
"TG 52:3",-0.020363,0.071006,-0.15198,0.10907,0.010667,-0.064418,-0.001278,0.074818
"TG 52:4",0.0135,0.057227,-0.14352,0.079057,0.013654,-0.053831,0.0077156,0.060574
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",-0.019628,-0.0082965,-0.096197,0.17633,-0.084867,-0.0092393,-0.040229,0.13112
"TG 52:5",0.044587,0.032531,-0.086755,0.040978,0.041776,-0.049299,0.019185,0.035192
"TG 53:2",0.015132,0.040132,-0.1328,0.12195,-0.02784,-0.0093529,-0.010136,-0.013305
"TG 53:3",0.025885,0.02993,-0.12076,0.091515,-0.020374,-0.027344,0.0014654,0.017071
"TG 53:4",0.042431,0.035411,-0.098665,0.035759,-0.002661,-0.041082,-0.0048435,0.022631
"TG 54:0",0.061856,-0.058676,-0.057741,-0.012118,0.0062639,0.040427,0.037618,0.0046833
"TG 54:1",0.013433,-0.0092214,-0.093255,0.12552,-0.076483,-0.0058444,0.0028088,-0.037361
"TG 54:2",-0.0054811,0.055704,-0.13141,0.16065,-0.067595,-0.025201,-0.00151,-0.01871
"TG 54:3",-0.0023958,0.070528,-0.099535,0.13031,-0.063296,-0.064052,-0.037235,0.025954
"TG 54:4",0.022161,0.06643,-0.083916,0.09213,-0.043273,-0.065143,-0.0093722,0.030305
"TG 54:5 Isomer A",0.048528,0.042329,-0.063833,0.046915,-0.030963,-0.065094,0.0029199,0.025124
"TG 54:6 Isomer A",0.069518,-0.0033994,-0.023224,0.014306,-0.011194,-0.068152,0.006369,0.039378
"TG 54:6 Isomer B",0.073253,0.030753,-0.056882,-0.028214,0.0093675,-0.016281,0.026009,-0.016903
"TG 54:7 Isomer A",0.070843,-0.025117,0.0025437,-0.013504,-0.014803,-0.077249,0.0060053,0.048622
"TG 55:3",0.065258,-0.0080381,-0.0496,0.075644,-0.031233,0.018932,-0.010699,-0.010627
"TG 55:4",0.07201,-0.011304,-0.041595,0.0068797,-0.012141,-0.024705,-0.015771,0.016605
"TG 56:1",0.058552,-0.013573,-0.014646,0.095883,-0.056234,-0.035521,-0.021318,0.0044111
"TG 56:2 Isomer B",0.044323,0.032904,-0.065457,0.14792,-0.059671,-0.038479,-0.031647,0.004395
"TG 56:3",0.028035,0.058539,-0.082467,0.14319,-0.065923,-0.040106,-0.027638,0.027979
"TG 56:4",0.039644,0.043908,-0.086584,0.081535,-0.022873,-0.06558,0.013833,0.047638
"TG 56:6",0.04803,0.095888,-0.092943,-0.019223,0.051253,-0.042096,0.032035,-0.025971
"TG 56:7 Isomer A",0.031184,0.0674,-0.076558,-0.027693,0.032261,-0.054059,0.043681,-0.057941
"TG 56:7 Isomer B",0.034695,0.09705,-0.10318,-0.0096402,0.10062,-0.070651,0.0063477,-0.05079
"TG 56:8 Isomer A",0.043232,0.066376,-0.067381,0.004693,0.11274,-0.078464,-0.010886,-0.042224
"TG 58:2",0.058078,0.027067,0.0071133,0.11279,-0.060626,-0.017418,-0.062981,0.040616
"TG 58:3",0.054127,0.047853,0.0070472,0.10533,-0.04755,-0.0091032,-0.095195,0.041241
"TG 58:4",0.080996,-0.0025704,0.023703,0.049822,-0.032122,-0.003983,-0.07232,0.062829
"TG 58:8",0.034132,0.10395,-0.063973,-0.013022,0.075969,-0.096564,0.033476,-0.062806
"TG 58:9",0.066214,0.070581,-0.047249,-0.025072,0.06256,-0.078788,-0.0082704,-0.026381
"TG 60:1",0.085427,-0.019368,0.03186,0.071989,-0.041038,-0.053996,-0.0078512,0.023197
"TG 60:2",0.072286,0.018873,0.037504,0.086978,-0.055318,-0.025769,-0.049281,0.038532
"TG 60:3",0.079017,-0.012577,0.027042,0.076895,-0.040866,-0.019793,-0.044466,0.053343
"TG 64:2",0.055767,0.033565,0.018386,0.081716,-0.030323,-0.01352,-0.081376,0.056823
"TG 64:3",0.072197,-0.054211,0.045811,-0.011464,-0.03937,-0.025491,-0.042967,0.059935
"trihydroxyoctadec-15-enoic acid",0.021417,-0.08476,0.02807,0.028565,-0.083896,-0.0025157,0.01281,0.12348
