"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC P-40:4 or PC O-40:5",-0.044128,0.0039576,0.064092,-0.092373,0.070999,-0.049796,0.060122,-0.0010641
"PC P-40:5 or PC O-40:6",-0.037998,-0.02072,0.04352,-0.037316,0.042183,-0.031956,0.021418,0.079292
"PC P-42:2 or PC O-42:3",0.029582,-0.047528,0.058822,0.034078,-0.018178,-0.039728,0.011374,0.069478
"PC P-42:4 or PC O-42:5",-0.02319,-0.0098751,0.056877,-0.044466,0.054854,-0.04117,0.023792,0.010946
"PC P-42:5 or PC O-42:6 Isomer A",0.0039689,-0.062734,0.04067,0.010385,0.00036014,-0.021942,0.083404,-0.025809
"PC P-44:4 or PC O-44:5",-0.038391,0.01227,0.058204,-0.034034,0.026422,-0.051832,0.040898,-0.065519
"PE 16:1_18:1",-0.075855,-0.049403,0.068283,0.029876,-0.044974,-0.020436,0.019207,0.010623
"PE 34:1",-0.075856,-0.05525,0.076478,0.02962,-0.095177,-0.0071681,0.0057018,-0.014435
"PE 34:2",-0.077281,-0.042539,0.085719,-0.0083647,-0.078282,0.021397,0.0096515,-0.010465
"PE 36:1",-0.070883,-0.053455,0.13078,-0.019426,-0.098987,0.0038179,0.02592,-0.019212
"PE 36:2",-0.086799,-0.034049,0.11944,-0.020529,-0.10107,-0.011445,0.016166,-0.015251
"PE 36:3",-0.088012,-0.026287,0.063086,0.014177,-0.083003,-0.018048,0.034995,-0.0059669
"PE 36:4",-0.13014,-0.0033161,0.071165,-0.033214,0.026162,-0.032251,0.039839,-0.069138
"PE 38:4",-0.088233,-0.064313,0.017261,0.0062587,-0.0017567,-0.034221,0.031629,0.035932
"PE 38:5",-0.077527,-0.027174,0.020878,0.020415,-0.0044471,-0.017928,0.02451,0.0089009
"PE 38:6",-0.097166,-0.020875,0.026231,-0.0071894,0.049847,-0.053475,0.0076207,-0.064534
"PE 38:6 Isomer B",-0.028867,-0.04887,-0.048701,0.076632,-0.009242,0.018527,-0.033685,0.032876
"PE O-16:1_18:1",-0.062802,-0.061345,0.083206,0.0093108,-0.075468,0.023351,0.0071879,0.049618
"PE O-16:1_18:2",-0.045589,-0.065004,0.0057414,0.031166,-0.058372,0.06978,-0.001907,0.040853
"PE O-16:1_22:6",-0.080237,-0.016664,0.012351,0.02851,-0.01574,-0.022834,-0.041221,0.053956
"PE O-18:1_16:0",-0.014821,0.015406,-0.19565,-0.043045,0.048925,0.098878,0.035698,-0.11443
"PE O-18:1_22:6",-0.012148,-0.042915,-0.029038,0.082199,-0.0040202,-0.0016645,-0.035706,0.056629
"PE O-38:6 Isomer A",-0.040192,-0.026205,0.026489,0.039243,0.00899,0.011484,-0.0037067,0.071085
"PE O-40:4",-0.052168,-0.065923,0.011203,0.021309,-0.026024,0.025958,-0.03814,0.024674
"PE O-40:5 Isomer B",-0.082097,-0.010121,0.022142,0.016521,0.020565,0.0077883,0.029545,-0.041578
"PE O-40:6 Isomer B",-0.069,-0.022678,0.033842,0.042381,0.028264,0.0083673,0.039312,-0.0042487
"PE P-34:1 or PE O-34:2",-0.068518,-0.04581,0.052563,0.022862,-0.069409,-0.0037973,-0.03815,-0.034372
"PE P-36:1 or PE O-36:2",-0.070928,-0.042688,0.10906,-0.011641,-0.067482,0.034765,-0.02104,-0.0049058
"PE P-36:2 or PE O-36:3",-0.092311,-0.035607,0.091375,-0.01752,-0.042033,-0.0099446,0.01793,-0.031275
"PE P-36:4 or PE O-36:5",-0.13262,-0.0085291,0.077289,-0.015747,0.032168,-0.020118,-0.012522,-0.048413
"PE P-38:4 or PE O-38:5",-0.062291,-0.038364,0.034353,-0.0062706,-0.00058229,0.023946,-0.027919,0.016128
"PE P-38:5 or PE O-38:6",-0.10848,-0.027401,0.02939,0.025202,-0.01766,-0.0037838,-0.025293,-0.002703
"PE P-40:4 or PE O-40:5 Isomer A",-0.076385,-0.056117,0.083898,-0.019309,0.0051625,0.040751,0.020023,-0.053668
"PE-O 18:1_22:6",-0.088116,-0.021159,0.040866,0.023244,-0.0096222,-0.011698,-0.00089124,0.01919
"PEtOH 16:0_16:0",-0.045223,0.11048,-0.090213,0.040419,-0.06579,0.10234,-0.11118,0.025006
"PEtOH 16:0_16:1",-0.020019,0.10113,-0.058375,0.028295,-0.037122,0.12699,-0.14574,0.0010361
"PEtOH 16:0_18:1",-0.028873,0.17853,-0.076724,0.021614,-0.1325,0.16537,-0.093965,-0.056403
"PEtOH 16:0_20:4",-0.025747,0.054893,-0.058763,0.073574,-0.075311,0.071174,-0.063205,-0.0060197
"PEtOH 16:1_16:1",-0.052899,0.14717,-0.04173,-0.013688,-0.10536,0.141,-0.12756,-0.010868
"PEtOH 16:1_18:1",-0.047919,0.1723,-0.11874,0.022628,-0.086693,0.13082,-0.12934,-0.042151
"PEtOH 18:1_18:1",-0.0089316,0.11687,-0.11019,0.066499,-0.14239,0.078449,-0.043715,0.054014
"PEtOH 18:1_20:4",-0.0024827,0.089231,0.053216,-0.08239,-0.10895,0.20195,-0.14135,-0.013719
"PEtOH 36:1",0.015291,0.10858,-0.10155,0.054651,-0.0088843,0.11657,-0.072145,-0.11678
"PFAP-FT_diPAP",-0.10248,0.25984,0.011524,0.013205,0.16628,-0.17806,-0.21556,0.33525
"PGE2",-0.0012424,0.040747,-0.11157,0.055706,-0.066183,0.080565,-0.030109,-0.10399
"Phosphatidylethanolamine alkenyl 16:0-20:4",-0.1317,0.00655,0.046399,-0.021301,0.062584,-0.020789,-0.015826,-0.091748
"Phosphatidylethanolamine alkenyl 18:0-18:2",-0.063992,-0.028066,0.080305,0.039109,-0.10431,0.016846,0.036906,0.029371
"PI 16:0_16:0",0.041611,-0.024154,-0.038244,-0.02223,0.01401,0.032078,-0.10133,0.13522
"PI 18:0_20:4",-0.02629,-0.024601,0.073147,-0.040497,0.087585,-0.086783,-0.012791,0.032336
"PI 32:1",0.055639,-0.061503,-0.031744,0.017956,-0.031831,0.042415,-0.020245,0.037476
"PI 34:1 Isomer A",-0.013398,0.0030275,0.0051836,-0.038047,0.0040528,0.034114,-0.094718,0.08829
"PI 34:2",0.024509,-0.040352,0.010138,0.022398,0.045637,-0.010926,-0.078454,0.11552
"PI 34:2 Isomer B",0.015191,-0.054074,-0.012308,0.020469,-0.021188,0.004542,-0.10482,0.11172
"PI 36:1 Isomer A",0.054545,-0.063217,0.032935,0.0098298,-0.084215,0.0033523,0.001479,0.039245
"PI 36:4",-0.0063004,0.017711,0.049472,-0.036289,0.079354,-0.078708,-0.022266,0.05684
"PI 38:3",0.0040009,0.0020611,0.056045,-0.016551,-0.032853,-0.047014,-0.014742,0.10834
"PI 38:4",-0.0386,-0.019557,0.092777,-0.062874,0.10419,-0.070961,0.0015779,0.049466
"PMeOH 16:0_18:1",0.0562,-0.20251,0.00086406,0.072022,-0.019413,0.12265,-0.043994,-0.032823
"PS 16:0_22:4",-0.11029,0.052424,0.061501,-0.04497,0.088874,-0.028265,0.0079671,-0.0052622
"PS 18:0_22:6",-0.096795,0.034597,0.0077461,-0.01895,0.080987,-0.063977,-0.06872,-0.023741
"PS 36:1",-0.056514,0.028042,0.045748,0.005554,-0.02767,0.03565,-0.031937,0.009196
"PS 36:2",-0.031011,-0.0059421,-0.01173,0.06263,-0.063065,-0.025172,-0.10164,-0.030867
"PS 38:3",-0.065782,0.010271,0.054611,0.043798,-0.076627,0.004619,-0.085662,-0.004767
"PS 40:4",-0.079216,0.0083226,-0.0097095,-0.0036393,0.056623,-0.004288,-0.044147,-0.063434
"SHexCer 34:1;3O",-0.017574,-0.028674,-0.016944,0.056082,0.0094613,-0.0037016,-0.0018714,0.013693
"SHexCer d34:1",-0.0040026,-0.02211,-0.0051244,0.01949,-0.068374,-0.031368,0.01379,0.016772
"SM 12:1;2O/32:8",0.0073774,-0.053934,0.067807,-0.079443,0.084028,0.014753,-0.014406,0.072004
"SM 16:1;2O/16:0",-0.0046505,0.0034676,-0.012622,0.023581,-0.087373,0.044449,-0.111,0.044973
"SM 18:0;2O/21:0",0.029515,-0.042561,0.021724,-0.035209,0.01083,0.081838,-0.10271,0.019143
"SM 20:0;2O/22:3",0.011598,-0.045035,-0.023468,0.05015,-0.035517,0.05092,-0.034366,0.023028
"SM 20:3;2O/24:0",-0.010284,-0.028791,0.076047,-0.012623,-0.085994,0.054502,-0.052277,0.044321
"SM 22:1;2O/12:0",0.010013,-0.022631,-0.020686,0.053452,-0.054311,0.035853,-0.023834,0.053186
"SM 24:1",0.012313,-0.020688,0.085781,-0.049279,-0.12032,0.075695,-0.045006,0.021709
"SM 25:2;2O/15:1",-0.020383,-0.063794,0.017546,-0.057786,0.029904,0.057198,-0.097428,0.046162
"SM 26:0;2O/18:1",0.015492,0.004894,-0.024097,0.035713,-0.048532,0.075274,-0.056701,-0.017944
"SM 30:2;2O (FA 14:0)",0.015902,-0.062424,0.058705,0.051899,-0.029172,-0.04914,-0.0087982,0.026327
"SM 32:0;3O",0.021821,-0.0066376,0.02669,0.024117,-0.053184,0.066794,-0.035774,-0.012953
"SM 34:0;3O",-0.029656,0.0041172,0.027621,0.035038,-0.11299,0.03963,-0.046113,0.057274
"SM 34:2;3O",0.048649,-0.080947,0.0091189,0.019284,-0.071241,0.099046,-0.09433,0.017014
"SM 35:1;2O",-0.03936,0.0076405,0.025139,-0.010876,0.053013,0.059579,-0.098675,0.015979
"SM 38:4;3O",-0.073674,0.001576,0.093838,-0.093943,0.072512,-0.044072,0.046499,-0.01447
"SM 42:0;3O",0.016868,-0.01402,0.009512,0.059617,-0.12371,0.029438,-0.0057656,-0.010074
"SM 42:1;3O",0.022902,-0.041251,0.040908,0.020015,-0.10921,0.043787,-0.032396,0.050017
"SM 42:2;3O",0.050684,-0.041485,-0.0015381,-0.012517,-0.023561,0.064322,-0.096733,0.017255
"SM 42:5;3O",-0.03469,0.0019544,0.065645,-0.060501,0.02643,-0.032134,0.02828,-0.020991
"SM 42:7;3O",0.10657,-0.15718,0.07986,0.04271,-0.084049,0.059723,-0.0016179,0.028139
"SM 44:1;2O",0.0094491,-0.013826,-0.0036928,0.052312,-0.076182,0.054654,-0.059619,0.039593
"SM 46:5;3O",-0.0076696,-0.025503,0.051342,-0.033862,0.020651,-0.042511,0.010482,-0.073615
"SM d30:1",0.033618,-0.019408,0.049325,-0.039545,-0.016075,0.039113,-0.032023,0.05878
"SM d31:1",0.026944,-0.03489,0.0079032,-0.01073,0.020225,0.047036,-0.094146,0.046694
"SM d32:1",0.018001,0.0095125,0.003514,-0.035208,0.008086,0.058942,-0.097866,0.045605
"SM d32:2",0.026351,-0.044034,0.029425,-0.065916,-0.0063287,0.044461,-0.012191,0.045217
"SM d33:1",-0.0055852,0.011441,0.0599,-0.044748,0.015144,0.1035,-0.11226,-0.0024811
"SM d34:0",0.003815,-0.0020288,0.013181,0.00016435,-0.099084,0.072845,-0.05193,0.039486
"SM d34:1",0.0026374,-0.024384,-0.00028352,0.03091,-0.065108,0.05677,-0.058768,0.064404
"SM d34:2",0.010947,-0.039448,0.061576,-0.065647,-0.035055,0.079601,-0.059566,0.035037
"SM d35:1",-0.024661,-0.0055223,0.061849,-0.037306,0.022503,0.083288,-0.11864,0.032003
"SM d35:2",-0.010085,-0.023924,0.057734,-0.052698,0.040384,0.089398,-0.11526,-0.000017769
"SM d36:0 Isomer A",-0.0084317,-0.025806,0.013791,-0.012884,0.037742,0.086121,-0.11674,0.068061
"SM d36:0 Isomer B",-0.00074343,0.0001675,-0.028971,-0.020819,0.039043,0.058772,-0.10588,0.038458
"SM d36:1",-0.0089072,-0.029147,0.023589,-0.017078,0.02372,0.085697,-0.1192,0.06716
"SM d36:2",-0.016252,-0.033821,0.045818,-0.06305,0.050137,0.080647,-0.091127,0.026029
"SM d37:1 Isomer B",-0.0030688,-0.041639,0.057465,-0.042102,0.067361,0.049624,-0.12018,0.064337
"SM d38:0 Isomer A",0.016944,-0.032482,0.049885,-0.061155,0.00053794,0.065582,-0.089958,0.068494
"SM d38:0 Isomer B",0.027998,-0.014185,-0.019461,-0.021849,0.0092848,0.077419,-0.078023,0.0098218
"SM d38:1",0.01678,-0.025079,0.060741,-0.07074,-0.0014866,0.065682,-0.079205,0.075539
"SM d38:2",-0.0083781,-0.052072,0.02653,-0.032064,0.013289,0.062485,-0.093752,0.072789
"SM d38:3",0.0072183,-0.056958,0.0078328,-0.025192,0.032878,0.075986,-0.095302,0.022313
"SM d39:1",0.018115,-0.030334,0.037629,-0.044869,0.044845,0.062732,-0.10015,0.049656
"SM d39:2 Isomer B",0.00080295,-0.056746,0.030103,-0.043718,0.099192,0.036283,-0.079716,0.071241
"SM d40:0 Isomer A",0.0028682,-0.0027845,0.080833,-0.056255,-0.066424,0.078092,-0.067657,0.032169
"SM d40:0 Isomer B",0.02085,0.0043617,-0.016789,-0.018856,-0.047547,0.076405,-0.058524,0.01696
"SM d40:1",0.0033785,-0.0038287,0.082624,-0.062809,-0.059653,0.080219,-0.07051,0.028885
"SM d40:1 Isomer B",0.0029031,-0.020453,-0.00057146,0.0062761,-0.052531,0.064661,-0.057008,0.049654
"SM d40:2 Isomer B",0.0027925,-0.035606,0.088764,-0.088064,-0.012956,0.060668,-0.055816,0.042127
"SM d40:4",0.0086249,-0.025758,-0.0050392,-0.013868,-0.0031889,0.065118,-0.076622,0.10281
"SM d41:0",0.014399,-0.024969,0.028155,-0.0087264,-0.023509,0.073891,-0.1029,0.04679
"SM d41:1",0.014601,-0.023976,0.040994,-0.017145,-0.022003,0.070264,-0.11497,0.038049
"SM d41:2 Isomer A",-0.0054868,-0.040839,-0.04342,0.011886,-0.00019819,0.041104,-0.03734,0.041446
"SM d41:2 Isomer B",0.0097566,-0.051519,0.062041,-0.060748,0.0072656,0.077146,-0.096396,0.036942
"SM d42:0",-0.0048603,0.0030915,0.091273,-0.0041921,-0.074824,0.066456,-0.065345,0.0071411
"SM d42:1",0.00033868,0.0012838,0.028089,0.037621,-0.060338,0.055417,-0.074117,0.035396
"SM d42:2 Isomer B",0.012217,-0.035811,0.010827,0.019814,-0.092581,0.051933,-0.04443,0.049785
"SM d42:3",-0.010304,-0.046939,0.083941,-0.062015,-0.048637,0.056593,-0.040263,0.048271
"SM d43:1",0.010017,-0.018758,0.037759,0.017386,-0.030747,0.06458,-0.071586,0.021896
"SM d43:1 Isomer B",0.0016562,-0.022686,0.048228,0.017023,-0.07145,0.066296,-0.10089,0.03516
"SM d44:1",0.018404,-0.025634,0.044907,0.017956,-0.087733,0.072576,-0.068677,0.024493
"SM d44:2",0.010745,-0.010027,-0.035033,0.070009,-0.096614,0.014017,-0.031759,0.094637
"SM d44:2 isomer A",0.014156,-0.016803,0.085367,0.00012908,-0.11247,0.054936,-0.055512,-0.0086865
"SM d44:3",0.013465,-0.034634,-0.019384,0.036642,-0.098034,0.02841,-0.070897,0.057779
"SPB 25:0;2O",-0.052324,0.0018422,-0.094106,0.060052,0.024816,-0.055791,0.20332,-0.18159
"SPB 26:0;2O",-0.040324,0.042082,-0.062125,0.071656,-0.071933,-0.046644,0.12543,-0.09022
"TG 10:0_12:0_18:2",0.051095,-0.10589,-0.017112,0.0026667,-0.017796,0.027797,-0.024507,0.069953
"TG 14:0_16:0_17:1",0.025538,0.04267,-0.075424,0.070702,0.088917,-0.067619,-0.0033979,-0.04179
"TG 16:0_18:1_20:0",0.10415,-0.043904,0.062666,-0.081272,-0.029837,-0.0073146,0.085618,-0.045634
"TG 22:0",0.0048515,0.053549,-0.12683,0.10769,0.076876,-0.079213,-0.013073,0.099506
"TG 28:0",0.0052983,0.0024088,-0.11941,0.066811,-0.0042091,-0.019171,-0.047783,0.086695
"TG 34:0",-0.034397,0.095932,-0.13976,0.094428,0.089348,-0.084658,-0.034707,0.11182
"TG 36:0",-0.013937,0.058801,-0.15844,0.098669,0.12364,-0.092302,-0.039213,0.04311
"TG 38:0",0.012184,0.078122,-0.14668,0.072649,0.13216,-0.10587,-0.023413,0.048097
"TG 40:0",0.028788,0.073238,-0.12042,0.02925,0.10921,-0.13191,-0.031006,0.042167
"TG 40:1",0.066261,0.022234,-0.067304,0.006012,-0.061195,0.071451,0.020909,0.018204
"TG 42:0",0.081178,0.0060479,-0.053742,0.010895,0.058888,-0.048269,-0.037502,-0.022878
"TG 42:1",0.039653,0.072345,-0.10109,0.0028883,0.093376,-0.13458,-0.013967,0.035615
"TG 42:2",0.04181,0.029369,-0.063167,0.0057371,0.039726,-0.071482,-0.055003,0.07803
"TG 43:0",0.020322,0.061973,-0.068203,0.051825,0.041292,-0.069844,-0.0095303,-0.015614
"TG 44:0",0.094964,0.041196,-0.025229,-0.038365,0.061789,-0.090123,0.0038238,-0.018202
"TG 44:1",0.10658,-0.066289,-0.016381,0.016719,0.028481,-0.0085516,-0.017211,-0.057506
"TG 44:2",0.033129,0.072333,-0.060799,0.021544,0.065826,-0.087073,-0.0022357,-0.025682
"TG 45:0",0.047206,0.010434,-0.064811,0.051573,0.038947,-0.041797,0.016115,-0.048348
"TG 45:1",0.053671,-0.043792,-0.041735,0.080036,0.027181,-0.035511,-0.026917,-0.063795
"TG 46:0",0.090191,0.099104,-0.061715,-0.031044,0.05768,-0.067774,0.01225,-0.05983
"TG 46:1",0.10543,0.057151,-0.033764,-0.054721,0.080263,-0.10677,0.032538,-0.036223
"TG 46:2",0.04288,0.04178,-0.047685,0.012154,0.055107,-0.088956,-0.011115,0.001591
"TG 47:0|TG 14:0_16:0_17:0",0.030304,0.057996,-0.084247,0.033306,0.070035,-0.042973,0.014563,-0.04694
"TG 47:2",0.010369,0.051059,-0.063163,0.10503,0.010692,-0.050009,-0.018692,0.040501
"TG 47:3 Isomer B",-0.0037952,0.0047471,-0.089172,0.090659,-0.0014922,-0.037219,0.0062018,0.036729
"TG 48:0",0.12205,0.087396,-0.02185,-0.062701,0.057727,-0.044821,0.018238,-0.060548
"TG 48:1",0.13456,0.038223,-0.031216,-0.042814,0.041985,-0.033146,0.01872,-0.063396
"TG 48:2",0.12479,0.022451,-0.012328,-0.045492,0.084149,-0.064309,-0.0084091,-0.050266
"TG 48:3",0.095588,0.021729,-0.0047371,-0.025385,0.063774,-0.0786,-0.009032,-0.038206
"TG 49:0",0.051897,0.0895,-0.055457,0.0060338,0.086568,-0.051276,0.034986,-0.10469
"TG 49:1",0.082281,0.040259,-0.068244,0.031935,0.08426,-0.046988,-0.0047848,-0.087312
"TG 49:2",0.067047,0.026544,-0.048183,0.055616,0.097274,-0.062443,-0.02236,-0.055702
"TG 49:3",0.03896,0.056628,-0.06127,0.060097,0.067035,-0.036806,-0.066237,0.038325
"TG 50:0",0.10174,0.097699,0.014056,-0.085961,0.032611,-0.039454,0.068643,-0.031742
"TG 50:1",0.14187,-0.011876,0.032993,-0.074061,0.022981,0.030912,0.03503,-0.046673
"TG 50:2",0.13739,-0.030834,0.023422,-0.047635,0.024029,0.01229,0.0008008,-0.043038
"TG 50:3 Isomer A",0.12425,-0.038601,0.03767,-0.064097,0.066498,-0.01953,-0.027774,-0.036748
"TG 50:4",0.10301,-0.026852,0.030047,-0.041241,0.065655,-0.048694,-0.021458,-0.03347
"TG 51:0",0.033831,0.1012,-0.052006,0.0016792,0.053952,-0.042331,0.030506,-0.049723
"TG 51:1 Isomer B",0.10873,0.039718,-0.028691,-0.036321,0.057065,-0.030052,0.015473,-0.099437
"TG 51:2 Isomer A",0.11898,-0.00027828,-0.019032,-0.02079,0.043547,-0.012474,-0.019708,-0.092506
"TG 51:3",0.10239,-0.0082281,0.0086161,-0.0028101,0.086908,-0.025318,-0.053204,-0.061493
"TG 51:4",0.063626,-0.021504,-0.020002,0.011072,0.075604,-0.039726,-0.086465,-0.016567
"TG 52:0",0.036541,0.12782,-0.040311,-0.031539,0.063403,-0.080473,0.07152,0.017971
"TG 52:1",0.1159,0.025588,0.061312,-0.10102,0.0091738,-0.0052383,0.10975,-0.034763
"TG 52:2",0.12355,-0.079316,0.046791,-0.069569,-0.031614,0.041477,0.013897,-0.029379
"TG 52:3",0.099392,-0.081714,0.054515,-0.041774,0.043581,0.013801,-0.020412,-0.029691
"TG 52:4",0.087042,-0.079368,0.056305,-0.031615,0.087393,-0.0026008,-0.045499,-0.016193
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",0.11557,-0.080754,-0.024875,0.037277,-0.058288,0.1212,-0.049517,-0.02483
"TG 52:5",0.060676,-0.077876,0.034216,-0.0065085,0.058122,-0.018674,-0.044646,-0.028987
"TG 53:2",0.11639,-0.028837,0.014618,-0.046223,0.0015081,-0.0031974,0.015598,-0.085346
"TG 53:3",0.10093,-0.031753,0.020033,-0.029019,0.04429,-0.027485,-0.0086549,-0.061862
"TG 53:4",0.0809,-0.058532,0.037991,0.0020724,0.035448,-0.034421,-0.018619,-0.059098
"TG 54:0",-0.000089729,0.073962,-0.099356,0.057101,0.091344,-0.10115,0.045211,0.056372
"TG 54:1",0.060622,0.068713,0.022441,-0.069437,-0.016788,-0.04014,0.11265,0.036823
"TG 54:2",0.10918,-0.055606,0.074541,-0.084218,-0.038011,-0.0057091,0.098457,-0.030638
"TG 54:3",0.096129,-0.11218,0.074962,-0.054487,-0.026788,-0.028298,0.06168,-0.022788
"TG 54:4",0.074051,-0.1044,0.081607,-0.032833,-0.0013328,-0.033885,0.034065,-0.029579
"TG 54:5 Isomer A",0.063036,-0.097275,0.066772,-0.024817,0.013363,-0.030602,0.0016396,-0.0046287
"TG 54:6 Isomer A",0.041552,-0.078895,0.019491,0.025447,0.014402,-0.020933,-0.01389,0.010552
"TG 54:6 Isomer B",0.035295,-0.050188,0.035967,-0.053548,0.14938,-0.0092559,-0.030942,-0.050423
"TG 54:7 Isomer A",0.016459,-0.051847,0.003951,0.04806,0.0023126,-0.0017928,-0.02806,-0.016625
"TG 55:3",0.066845,-0.0061478,-0.027948,0.024809,0.006316,-0.049119,0.049773,-0.067606
"TG 55:4",0.042959,-0.01863,-0.011371,0.029708,-0.011481,-0.044203,0.023593,-0.0086958
"TG 56:1",0.024499,0.021883,-0.041059,0.065926,-0.0060558,-0.041828,0.073535,-0.0063741
"TG 56:2 Isomer B",0.07075,-0.017745,-0.016364,0.026484,-0.040471,-0.024007,0.072709,-0.052719
"TG 56:3",0.098726,-0.077483,0.056099,-0.010756,-0.05117,-0.014528,0.075428,-0.060548
"TG 56:4",0.076247,-0.067461,0.055141,-0.027266,0.0031459,-0.026362,0.030929,-0.049897
"TG 56:6",0.034245,-0.052701,0.075013,-0.10012,0.12971,-0.027603,0.00054572,-0.049097
"TG 56:7 Isomer A",0.036657,-0.072259,0.080173,-0.073225,0.15877,-0.01996,-0.011666,-0.028967
"TG 56:7 Isomer B",0.044199,-0.068988,0.042435,-0.091629,0.12237,-0.065744,-0.0084373,0.015646
"TG 56:8 Isomer A",0.00097907,-0.093957,0.032721,-0.034119,0.16344,-0.06089,-0.054625,0.021617
"TG 58:2",0.048163,-0.032192,-0.050041,0.082453,-0.021933,-0.033733,0.068022,-0.058025
"TG 58:3",0.04309,0.0061852,-0.028137,0.082174,-0.01889,-0.020765,0.01209,-0.078443
"TG 58:4",0.043488,-0.0024652,-0.034251,0.081047,0.00053241,-0.0052379,0.0050867,0.0015283
"TG 58:8",0.019576,-0.074612,0.07641,-0.08149,0.086857,-0.081421,-0.0055702,-0.060544
"TG 58:9",0.041365,-0.09729,0.060797,-0.059939,0.09464,-0.060878,-0.033427,0.037037
"TG 60:1",-0.0037703,0.0054101,-0.058667,0.10044,-0.012154,-0.011984,0.029751,-0.030972
"TG 60:2",0.012695,-0.010562,-0.076115,0.086122,-0.037269,-0.042881,0.048022,-0.02885
"TG 60:3",0.016062,-0.0066237,-0.071873,0.085697,-0.021219,-0.034472,0.028575,-0.023895
"TG 64:2",0.028356,-0.029756,-0.071013,0.099936,-0.012488,-0.031516,0.030826,-0.074894
"TG 64:3",-0.0033107,-0.0057539,-0.084649,0.095709,-0.014142,-0.011875,-0.038357,-0.023129
"trihydroxyoctadec-15-enoic acid",0.032888,-0.074496,-0.058128,0.08097,-0.13427,0.094086,0.0031661,-0.0055747
