"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC O-31:7",-0.023865,-0.085767,-0.07745,0.033745,0.12654,-0.16609,0.098112,-0.09778
"PC O-32:0",-0.096185,0.075645,-0.023009,0.0017469,-0.0021618,-0.02058,0.020878,0.019712
"PC O-32:1",-0.084122,0.024969,-0.028412,-0.003787,0.04691,-0.035399,0.022399,0.027568
"PC O-33:0",-0.071748,0.038407,-0.033566,0.019631,-0.0060941,-0.010607,0.051946,0.010251
"PC O-34:0",-0.092336,0.059559,-0.013984,0.0062285,0.023728,-0.054257,0.030015,0.03255
"PC O-36:1",-0.073783,0.036543,-0.051495,0.029662,-0.011601,-0.070659,0.037453,0.045495
"PC O-37:0",-0.10663,0.05942,-0.0058385,-0.0040225,0.009347,-0.056473,0.025994,0.0070282
"PC O-40:2 or PC 40:2e",0.0023368,0.011472,-0.064753,0.042317,-0.023705,-0.0094197,-0.0011831,0.013066
"PC O-42:2 or PC 42:2e",0.017353,0.025206,-0.072631,0.053516,-0.011679,-0.030247,-0.018915,0.02937
"PC P-34:0 or PC O-34:1",-0.030821,0.03245,-0.031709,-0.0033054,0.020373,-0.025191,-0.021901,0.041527
"PC P-34:1 or PC O-34:2",-0.088351,0.021107,-0.018834,-0.023476,0.012553,-0.0040085,-0.030226,0.13345
"PC P-34:1 or PC O-34:2 Isomer A",-0.034898,-0.00040898,0.016801,0.0010491,0.023273,-0.015024,-0.0026409,0.1044
"PC P-34:2 or PC O-34:3",-0.094661,0.026443,0.027427,-0.036941,0.019989,0.072582,-0.045126,0.075687
"PC P-36:1 or PC O-36:2 A",-0.073532,0.033425,-0.05178,0.017293,-0.0054645,0.010403,-0.011689,0.078958
"PC P-36:1 or PC O-36:2 B",-0.052648,-0.025826,-0.0047337,0.0052133,0.03444,-0.028283,0.025253,0.070097
"PC P-36:2 or PC O-36:3",-0.060411,-0.014951,-0.0053011,-0.014016,0.043032,0.036683,-0.041646,0.070679
"PC P-36:3 or PC O-36:4",0.0017672,-0.048942,0.020323,-0.026019,0.011807,0.059859,-0.1005,0.14212
"PC P-36:4 or PC O-36:5",-0.062275,-0.028423,0.067568,-0.030448,0.013065,0.11296,-0.090304,0.080571
"PC P-38:3 or PC O-38:4 Isomer B",-0.091463,-0.011918,0.025373,0.011691,-0.033263,0.076983,-0.083892,0.040002
"PC P-38:4 or PC O-38:5 Isomer A",-0.072954,0.01142,0.044753,-0.032217,-0.022685,0.15459,-0.11232,0.076449
"PC P-40:4 or PC O-40:5",-0.042536,-0.012941,0.018197,-0.0061535,-0.054242,0.1054,-0.093146,0.061551
"PC P-40:5 or PC O-40:6",0.03774,-0.076211,0.010472,0.023199,-0.032948,0.06664,-0.048051,0.053091
